condition,prompt_id,beta_ratio,intervened_layers,attention_layer,attention_entropy
layer_0,p011,0.35,0,13,0.22483031451702118
layer_0,p011,0.35,0,14,0.2836380898952484
layer_0,p011,0.35,0,15,0.27851903438568115
layer_0,p012,0.35,0,0,0.7669224739074707
layer_0,p012,0.35,0,1,0.24266445636749268
layer_0,p012,0.35,0,2,0.20159819722175598
layer_0,p012,0.35,0,3,0.2644612789154053
layer_0,p012,0.35,0,4,0.3111158609390259
layer_0,p012,0.35,0,5,0.3322806656360626
layer_0,p012,0.35,0,6,0.3935871720314026
layer_0,p012,0.35,0,7,0.44953060150146484
layer_0,p012,0.35,0,8,0.4035640060901642
layer_0,p012,0.35,0,9,0.40131938457489014
layer_0,p012,0.35,0,10,0.31807515025138855
layer_0,p012,0.35,0,11,0.2742527425289154
layer_0,p012,0.35,0,12,0.2454843521118164
layer_0,p012,0.35,0,13,0.2234952300786972
layer_0,p012,0.35,0,14,0.28166911005973816
layer_0,p012,0.35,0,15,0.270945280790329
layer_0,p013,0.35,0,0,0.7653663754463196
layer_0,p013,0.35,0,1,0.2433336228132248
layer_0,p013,0.35,0,2,0.19982783496379852
layer_0,p013,0.35,0,3,0.2641671299934387
layer_0,p013,0.35,0,4,0.3121317923069
layer_0,p013,0.35,0,5,0.32863861322402954
layer_0,p013,0.35,0,6,0.3889458179473877
layer_0,p013,0.35,0,7,0.45189669728279114
layer_0,p013,0.35,0,8,0.3959740102291107
layer_0,p013,0.35,0,9,0.39778998494148254
layer_0,p013,0.35,0,10,0.30714020133018494
layer_0,p013,0.35,0,11,0.2719849944114685
layer_0,p013,0.35,0,12,0.24300090968608856
layer_0,p013,0.35,0,13,0.221330463886261
layer_0,p013,0.35,0,14,0.2785554826259613
layer_0,p013,0.35,0,15,0.27235540747642517
layer_0,p014,0.35,0,0,0.7669146656990051
layer_0,p014,0.35,0,1,0.24706774950027466
layer_0,p014,0.35,0,2,0.20214036107063293
layer_0,p014,0.35,0,3,0.27096930146217346
layer_0,p014,0.35,0,4,0.317394882440567
layer_0,p014,0.35,0,5,0.33730947971343994
layer_0,p014,0.35,0,6,0.4012880325317383
layer_0,p014,0.35,0,7,0.4533059597015381
layer_0,p014,0.35,0,8,0.39944547414779663
layer_0,p014,0.35,0,9,0.4117501378059387
layer_0,p014,0.35,0,10,0.3231799006462097
layer_0,p014,0.35,0,11,0.28593674302101135
layer_0,p014,0.35,0,12,0.25105491280555725
layer_0,p014,0.35,0,13,0.2309570461511612
layer_0,p014,0.35,0,14,0.29251629114151
layer_0,p014,0.35,0,15,0.287600040435791
layer_0,p015,0.35,0,0,0.765408456325531
layer_0,p015,0.35,0,1,0.24607981741428375
layer_0,p015,0.35,0,2,0.20435833930969238
layer_0,p015,0.35,0,3,0.2670366168022156
layer_0,p015,0.35,0,4,0.3253459334373474
layer_0,p015,0.35,0,5,0.33571603894233704
layer_0,p015,0.35,0,6,0.3891300559043884
layer_0,p015,0.35,0,7,0.4527921974658966
layer_0,p015,0.35,0,8,0.3889835774898529
layer_0,p015,0.35,0,9,0.396707147359848
layer_0,p015,0.35,0,10,0.31107574701309204
layer_0,p015,0.35,0,11,0.27524372935295105
layer_0,p015,0.35,0,12,0.24484886229038239
layer_0,p015,0.35,0,13,0.22670474648475647
layer_0,p015,0.35,0,14,0.28514212369918823
layer_0,p015,0.35,0,15,0.2810080349445343
layer_0,p016,0.35,0,0,0.7655444145202637
layer_0,p016,0.35,0,1,0.25015103816986084
layer_0,p016,0.35,0,2,0.20781691372394562
layer_0,p016,0.35,0,3,0.2649153172969818
layer_0,p016,0.35,0,4,0.31756457686424255
layer_0,p016,0.35,0,5,0.32828566431999207
layer_0,p016,0.35,0,6,0.38669049739837646
layer_0,p016,0.35,0,7,0.447180837392807
layer_0,p016,0.35,0,8,0.3899408280849457
layer_0,p016,0.35,0,9,0.39354389905929565
layer_0,p016,0.35,0,10,0.29805245995521545
layer_0,p016,0.35,0,11,0.26422804594039917
layer_0,p016,0.35,0,12,0.24208787083625793
layer_0,p016,0.35,0,13,0.22245441377162933
layer_0,p016,0.35,0,14,0.2778344452381134
layer_0,p016,0.35,0,15,0.2715000808238983
layer_0,p017,0.35,0,0,0.766417384147644
layer_0,p017,0.35,0,1,0.2475799322128296
layer_0,p017,0.35,0,2,0.20131061971187592
layer_0,p017,0.35,0,3,0.2623329162597656
layer_0,p017,0.35,0,4,0.3166390061378479
layer_0,p017,0.35,0,5,0.3326888978481293
layer_0,p017,0.35,0,6,0.39255404472351074
layer_0,p017,0.35,0,7,0.45895126461982727
layer_0,p017,0.35,0,8,0.39770448207855225
layer_0,p017,0.35,0,9,0.40313443541526794
layer_0,p017,0.35,0,10,0.3140411078929901
layer_0,p017,0.35,0,11,0.27653607726097107
layer_0,p017,0.35,0,12,0.2449176162481308
layer_0,p017,0.35,0,13,0.22861571609973907
layer_0,p017,0.35,0,14,0.28937456011772156
layer_0,p017,0.35,0,15,0.28108885884284973
layer_0,p018,0.35,0,0,0.7668777108192444
layer_0,p018,0.35,0,1,0.24058128893375397
layer_0,p018,0.35,0,2,0.19755327701568604
layer_0,p018,0.35,0,3,0.25805947184562683
layer_0,p018,0.35,0,4,0.31975609064102173
layer_0,p018,0.35,0,5,0.3326190114021301
layer_0,p018,0.35,0,6,0.3848392069339752
layer_0,p018,0.35,0,7,0.4353726804256439
layer_0,p018,0.35,0,8,0.38638439774513245
layer_0,p018,0.35,0,9,0.39913448691368103
layer_0,p018,0.35,0,10,0.31791451573371887
layer_0,p018,0.35,0,11,0.276652455329895
layer_0,p018,0.35,0,12,0.2512633204460144
layer_0,p018,0.35,0,13,0.23239904642105103
layer_0,p018,0.35,0,14,0.29184940457344055
layer_0,p018,0.35,0,15,0.28205808997154236
layer_0,p019,0.35,0,0,0.766808032989502
layer_0,p019,0.35,0,1,0.2510095238685608
layer_0,p019,0.35,0,2,0.2020227611064911
layer_0,p019,0.35,0,3,0.2666340470314026
layer_0,p019,0.35,0,4,0.32183682918548584
layer_0,p019,0.35,0,5,0.33543211221694946
layer_0,p019,0.35,0,6,0.3933699429035187
layer_0,p019,0.35,0,7,0.4568255543708801
layer_0,p019,0.35,0,8,0.3970263600349426
layer_0,p019,0.35,0,9,0.4052085876464844
layer_0,p019,0.35,0,10,0.32016050815582275
layer_0,p019,0.35,0,11,0.2807759940624237
layer_0,p019,0.35,0,12,0.2541937828063965
layer_0,p019,0.35,0,13,0.23491492867469788
layer_0,p019,0.35,0,14,0.30299708247184753
layer_0,p019,0.35,0,15,0.2887704074382782
layer_0,p020,0.35,0,0,0.7660703659057617
layer_0,p020,0.35,0,1,0.25228965282440186
layer_0,p020,0.35,0,2,0.20279264450073242
layer_0,p020,0.35,0,3,0.26198500394821167
layer_0,p020,0.35,0,4,0.32525286078453064
layer_0,p020,0.35,0,5,0.3371637761592865
layer_0,p020,0.35,0,6,0.387677937746048
layer_0,p020,0.35,0,7,0.4489128589630127
layer_0,p020,0.35,0,8,0.39024701714515686
layer_0,p020,0.35,0,9,0.39768072962760925
layer_0,p020,0.35,0,10,0.31361323595046997
layer_0,p020,0.35,0,11,0.2741520404815674
layer_0,p020,0.35,0,12,0.25162792205810547
layer_0,p020,0.35,0,13,0.2332429736852646
layer_0,p020,0.35,0,14,0.29237642884254456
layer_0,p020,0.35,0,15,0.2844890058040619
layer_0,p021,0.35,0,0,0.7660002708435059
layer_0,p021,0.35,0,1,0.24736987054347992
layer_0,p021,0.35,0,2,0.20531000196933746
layer_0,p021,0.35,0,3,0.26183298230171204
layer_0,p021,0.35,0,4,0.31620553135871887
layer_0,p021,0.35,0,5,0.331957072019577
layer_0,p021,0.35,0,6,0.386308491230011
layer_0,p021,0.35,0,7,0.44589605927467346
layer_0,p021,0.35,0,8,0.39099979400634766
layer_0,p021,0.35,0,9,0.4014629125595093
layer_0,p021,0.35,0,10,0.3174986243247986
layer_0,p021,0.35,0,11,0.276350200176239
layer_0,p021,0.35,0,12,0.24741366505622864
layer_0,p021,0.35,0,13,0.23044435679912567
layer_0,p021,0.35,0,14,0.29375696182250977
layer_0,p021,0.35,0,15,0.28328004479408264
layer_0,p022,0.35,0,0,0.7648577094078064
layer_0,p022,0.35,0,1,0.25151315331459045
layer_0,p022,0.35,0,2,0.2044839859008789
layer_0,p022,0.35,0,3,0.26358723640441895
layer_0,p022,0.35,0,4,0.31932663917541504
layer_0,p022,0.35,0,5,0.3308165371417999
layer_0,p022,0.35,0,6,0.3858039677143097
layer_0,p022,0.35,0,7,0.4444081485271454
layer_0,p022,0.35,0,8,0.3864954113960266
layer_0,p022,0.35,0,9,0.3972172439098358
layer_0,p022,0.35,0,10,0.31160837411880493
layer_0,p022,0.35,0,11,0.2719612419605255
layer_0,p022,0.35,0,12,0.24852530658245087
layer_0,p022,0.35,0,13,0.22388720512390137
layer_0,p022,0.35,0,14,0.2855203151702881
layer_0,p022,0.35,0,15,0.2827637195587158
layer_0,p023,0.35,0,0,0.7661890387535095
layer_0,p023,0.35,0,1,0.25650739669799805
layer_0,p023,0.35,0,2,0.2072766125202179
layer_0,p023,0.35,0,3,0.2683788537979126
layer_0,p023,0.35,0,4,0.31982508301734924
layer_0,p023,0.35,0,5,0.33624106645584106
layer_0,p023,0.35,0,6,0.391724556684494
layer_0,p023,0.35,0,7,0.45139259099960327
layer_0,p023,0.35,0,8,0.3943893313407898
layer_0,p023,0.35,0,9,0.39814409613609314
layer_0,p023,0.35,0,10,0.30940064787864685
layer_0,p023,0.35,0,11,0.278359591960907
layer_0,p023,0.35,0,12,0.244903564453125
layer_0,p023,0.35,0,13,0.2251032441854477
layer_0,p023,0.35,0,14,0.2892152965068817
layer_0,p023,0.35,0,15,0.2829758822917938
layer_1,p000,0.35,1,0,0.4484134912490845
layer_1,p000,0.35,1,1,0.7048400640487671
layer_1,p000,0.35,1,2,0.2593039274215698
layer_1,p000,0.35,1,3,0.20924998819828033
layer_1,p000,0.35,1,4,0.21347759664058685
layer_1,p000,0.35,1,5,0.3169323205947876
layer_1,p000,0.35,1,6,0.38634634017944336
layer_1,p000,0.35,1,7,0.46678176522254944
layer_1,p000,0.35,1,8,0.4118777811527252
layer_1,p000,0.35,1,9,0.4136572778224945
layer_1,p000,0.35,1,10,0.30827367305755615
layer_1,p000,0.35,1,11,0.28445374965667725
layer_1,p000,0.35,1,12,0.2731746733188629
layer_1,p000,0.35,1,13,0.2651163637638092
layer_1,p000,0.35,1,14,0.3256100118160248
layer_1,p000,0.35,1,15,0.3151210844516754
layer_1,p001,0.35,1,0,0.44110316038131714
layer_1,p001,0.35,1,1,0.7074680924415588
layer_1,p001,0.35,1,2,0.2738706171512604
layer_1,p001,0.35,1,3,0.24011124670505524
layer_1,p001,0.35,1,4,0.2095956802368164
layer_1,p001,0.35,1,5,0.30786940455436707
layer_1,p001,0.35,1,6,0.3747052550315857
layer_1,p001,0.35,1,7,0.476430743932724
layer_1,p001,0.35,1,8,0.40923169255256653
layer_1,p001,0.35,1,9,0.41897377371788025
layer_1,p001,0.35,1,10,0.32084921002388
layer_1,p001,0.35,1,11,0.3010016977787018
layer_1,p001,0.35,1,12,0.2828957140445709
layer_1,p001,0.35,1,13,0.278706431388855
layer_1,p001,0.35,1,14,0.34026432037353516
layer_1,p001,0.35,1,15,0.3235985338687897
layer_1,p002,0.35,1,0,0.4405668079853058
layer_1,p002,0.35,1,1,0.7078608870506287
layer_1,p002,0.35,1,2,0.2635009288787842
layer_1,p002,0.35,1,3,0.23492151498794556
layer_1,p002,0.35,1,4,0.20803487300872803
layer_1,p002,0.35,1,5,0.3110659718513489
layer_1,p002,0.35,1,6,0.38649120926856995
layer_1,p002,0.35,1,7,0.4754217565059662
layer_1,p002,0.35,1,8,0.4157272279262543
layer_1,p002,0.35,1,9,0.4213324785232544
layer_1,p002,0.35,1,10,0.3222477436065674
layer_1,p002,0.35,1,11,0.2944558560848236
layer_1,p002,0.35,1,12,0.2769843339920044
layer_1,p002,0.35,1,13,0.2743242383003235
layer_1,p002,0.35,1,14,0.32732072472572327
layer_1,p002,0.35,1,15,0.3149864971637726
layer_1,p003,0.35,1,0,0.4452464282512665
layer_1,p003,0.35,1,1,0.708506166934967
layer_1,p003,0.35,1,2,0.269408643245697
layer_1,p003,0.35,1,3,0.22759802639484406
layer_1,p003,0.35,1,4,0.21523045003414154
layer_1,p003,0.35,1,5,0.31961050629615784
layer_1,p003,0.35,1,6,0.3750858008861542
layer_1,p003,0.35,1,7,0.47431087493896484
layer_1,p003,0.35,1,8,0.42842814326286316
layer_1,p003,0.35,1,9,0.4281023442745209
layer_1,p003,0.35,1,10,0.33105793595314026
layer_1,p003,0.35,1,11,0.3037015497684479
layer_1,p003,0.35,1,12,0.28499045968055725
layer_1,p003,0.35,1,13,0.28065383434295654
layer_1,p003,0.35,1,14,0.35056453943252563
layer_1,p003,0.35,1,15,0.3281329572200775
layer_1,p004,0.35,1,0,0.44922906160354614
layer_1,p004,0.35,1,1,0.7081034183502197
layer_1,p004,0.35,1,2,0.2682463824748993
layer_1,p004,0.35,1,3,0.24833881855010986
layer_1,p004,0.35,1,4,0.21354249119758606
layer_1,p004,0.35,1,5,0.31664860248565674
layer_1,p004,0.35,1,6,0.39126893877983093
layer_1,p004,0.35,1,7,0.4755391478538513
layer_1,p004,0.35,1,8,0.40917661786079407
layer_1,p004,0.35,1,9,0.407967746257782
layer_1,p004,0.35,1,10,0.31631606817245483
layer_1,p004,0.35,1,11,0.2923296391963959
layer_1,p004,0.35,1,12,0.27365630865097046
layer_1,p004,0.35,1,13,0.2636600136756897
layer_1,p004,0.35,1,14,0.3231615722179413
layer_1,p004,0.35,1,15,0.3112884759902954
layer_1,p005,0.35,1,0,0.44200384616851807
layer_1,p005,0.35,1,1,0.7066705226898193
layer_1,p005,0.35,1,2,0.2711721956729889
layer_1,p005,0.35,1,3,0.229622483253479
layer_1,p005,0.35,1,4,0.21023280918598175
layer_1,p005,0.35,1,5,0.3163261115550995
layer_1,p005,0.35,1,6,0.38271501660346985
layer_1,p005,0.35,1,7,0.4771186113357544
layer_1,p005,0.35,1,8,0.41193872690200806
layer_1,p005,0.35,1,9,0.41972342133522034
layer_1,p005,0.35,1,10,0.321159690618515
layer_1,p005,0.35,1,11,0.30078789591789246
layer_1,p005,0.35,1,12,0.2859518826007843
layer_1,p005,0.35,1,13,0.2833573818206787
layer_1,p005,0.35,1,14,0.3433854877948761
layer_1,p005,0.35,1,15,0.3190121054649353
layer_1,p006,0.35,1,0,0.4463392198085785
layer_1,p006,0.35,1,1,0.7081485390663147
layer_1,p006,0.35,1,2,0.268327534198761
layer_1,p006,0.35,1,3,0.24037770926952362
layer_1,p006,0.35,1,4,0.20715586841106415
layer_1,p006,0.35,1,5,0.30285656452178955
layer_1,p006,0.35,1,6,0.37589043378829956
layer_1,p006,0.35,1,7,0.47578519582748413
layer_1,p006,0.35,1,8,0.4173888564109802
layer_1,p006,0.35,1,9,0.4161459505558014
layer_1,p006,0.35,1,10,0.312928706407547
layer_1,p006,0.35,1,11,0.28917741775512695
layer_1,p006,0.35,1,12,0.27111580967903137
layer_1,p006,0.35,1,13,0.2616519331932068
layer_1,p006,0.35,1,14,0.32395294308662415
layer_1,p006,0.35,1,15,0.313967227935791
layer_1,p007,0.35,1,0,0.4421795904636383
layer_1,p007,0.35,1,1,0.7052063941955566
layer_1,p007,0.35,1,2,0.27027276158332825
layer_1,p007,0.35,1,3,0.22887296974658966
layer_1,p007,0.35,1,4,0.20672065019607544
layer_1,p007,0.35,1,5,0.3162924647331238
layer_1,p007,0.35,1,6,0.3743809163570404
layer_1,p007,0.35,1,7,0.47850388288497925
layer_1,p007,0.35,1,8,0.4096423089504242
layer_1,p007,0.35,1,9,0.4263225495815277
layer_1,p007,0.35,1,10,0.3247317373752594
layer_1,p007,0.35,1,11,0.3041824698448181
layer_1,p007,0.35,1,12,0.2875226140022278
layer_1,p007,0.35,1,13,0.2870446443557739
layer_1,p007,0.35,1,14,0.3485677242279053
layer_1,p007,0.35,1,15,0.3280164897441864
layer_1,p008,0.35,1,0,0.4461374580860138
layer_1,p008,0.35,1,1,0.7070894837379456
layer_1,p008,0.35,1,2,0.26438650488853455
layer_1,p008,0.35,1,3,0.2404870092868805
layer_1,p008,0.35,1,4,0.21199314296245575
layer_1,p008,0.35,1,5,0.3143812119960785
layer_1,p008,0.35,1,6,0.38093480467796326
layer_1,p008,0.35,1,7,0.4717118740081787
layer_1,p008,0.35,1,8,0.41562652587890625
layer_1,p008,0.35,1,9,0.4183695316314697
layer_1,p008,0.35,1,10,0.3205365836620331
layer_1,p008,0.35,1,11,0.3002650737762451
layer_1,p008,0.35,1,12,0.2730422019958496
layer_1,p008,0.35,1,13,0.26846611499786377
layer_1,p008,0.35,1,14,0.32869166135787964
layer_1,p008,0.35,1,15,0.3120773136615753
layer_1,p009,0.35,1,0,0.4470154643058777
layer_1,p009,0.35,1,1,0.7106295228004456
layer_1,p009,0.35,1,2,0.26540541648864746
layer_1,p009,0.35,1,3,0.2249651700258255
layer_1,p009,0.35,1,4,0.20515863597393036
layer_1,p009,0.35,1,5,0.31790056824684143
layer_1,p009,0.35,1,6,0.3787982761859894
layer_1,p009,0.35,1,7,0.47120988368988037
layer_1,p009,0.35,1,8,0.41634124517440796
layer_1,p009,0.35,1,9,0.4171295166015625
layer_1,p009,0.35,1,10,0.3212694823741913
layer_1,p009,0.35,1,11,0.2962709069252014
layer_1,p009,0.35,1,12,0.27483198046684265
layer_1,p009,0.35,1,13,0.2710770070552826
layer_1,p009,0.35,1,14,0.32736116647720337
layer_1,p009,0.35,1,15,0.31761112809181213
layer_1,p010,0.35,1,0,0.44195663928985596
layer_1,p010,0.35,1,1,0.7028058171272278
layer_1,p010,0.35,1,2,0.27363014221191406
layer_1,p010,0.35,1,3,0.23137952387332916
layer_1,p010,0.35,1,4,0.21200741827487946
layer_1,p010,0.35,1,5,0.3095473051071167
layer_1,p010,0.35,1,6,0.3820461928844452
layer_1,p010,0.35,1,7,0.4700430631637573
layer_1,p010,0.35,1,8,0.40725618600845337
layer_1,p010,0.35,1,9,0.41460880637168884
layer_1,p010,0.35,1,10,0.32082846760749817
layer_1,p010,0.35,1,11,0.2923893928527832
layer_1,p010,0.35,1,12,0.27991819381713867
layer_1,p010,0.35,1,13,0.27238571643829346
layer_1,p010,0.35,1,14,0.33277350664138794
layer_1,p010,0.35,1,15,0.32120218873023987
layer_1,p011,0.35,1,0,0.44413530826568604
layer_1,p011,0.35,1,1,0.7042192220687866
layer_1,p011,0.35,1,2,0.2590777277946472
layer_1,p011,0.35,1,3,0.2161339968442917
layer_1,p011,0.35,1,4,0.2150319218635559
layer_1,p011,0.35,1,5,0.3234148919582367
layer_1,p011,0.35,1,6,0.38630005717277527
layer_1,p011,0.35,1,7,0.46657902002334595
layer_1,p011,0.35,1,8,0.41227665543556213
layer_1,p011,0.35,1,9,0.4143463373184204
layer_1,p011,0.35,1,10,0.3183620274066925
layer_1,p011,0.35,1,11,0.28780779242515564
layer_1,p011,0.35,1,12,0.26963698863983154
layer_1,p011,0.35,1,13,0.2653292417526245
layer_1,p011,0.35,1,14,0.328350305557251
layer_1,p011,0.35,1,15,0.3186717927455902
layer_1,p012,0.35,1,0,0.43813180923461914
layer_1,p012,0.35,1,1,0.7038588523864746
layer_1,p012,0.35,1,2,0.2691410481929779
layer_1,p012,0.35,1,3,0.21191900968551636
layer_1,p012,0.35,1,4,0.21405847370624542
layer_1,p012,0.35,1,5,0.32157275080680847
layer_1,p012,0.35,1,6,0.39099013805389404
layer_1,p012,0.35,1,7,0.478605180978775
layer_1,p012,0.35,1,8,0.41927140951156616
layer_1,p012,0.35,1,9,0.4182756543159485
layer_1,p012,0.35,1,10,0.32456499338150024
layer_1,p012,0.35,1,11,0.29422271251678467
layer_1,p012,0.35,1,12,0.271630197763443
layer_1,p012,0.35,1,13,0.2605087161064148
layer_1,p012,0.35,1,14,0.31908106803894043
layer_1,p012,0.35,1,15,0.30307069420814514
layer_1,p013,0.35,1,0,0.4418388307094574
layer_1,p013,0.35,1,1,0.7029663920402527
layer_1,p013,0.35,1,2,0.2727680802345276
layer_1,p013,0.35,1,3,0.22605964541435242
layer_1,p013,0.35,1,4,0.21695467829704285
layer_1,p013,0.35,1,5,0.3080640435218811
layer_1,p013,0.35,1,6,0.3822070062160492
layer_1,p013,0.35,1,7,0.47515296936035156
layer_1,p013,0.35,1,8,0.4109402298927307
layer_1,p013,0.35,1,9,0.4135201871395111
layer_1,p013,0.35,1,10,0.31666311621665955
layer_1,p013,0.35,1,11,0.2921347916126251
layer_1,p013,0.35,1,12,0.27064248919487
layer_1,p013,0.35,1,13,0.2594875991344452
layer_1,p013,0.35,1,14,0.3199559450149536
layer_1,p013,0.35,1,15,0.30935612320899963
layer_1,p014,0.35,1,0,0.43937504291534424
layer_1,p014,0.35,1,1,0.7033558487892151
layer_1,p014,0.35,1,2,0.27527350187301636
layer_1,p014,0.35,1,3,0.22979877889156342
layer_1,p014,0.35,1,4,0.21676406264305115
layer_1,p014,0.35,1,5,0.3200077712535858
layer_1,p014,0.35,1,6,0.37736260890960693
layer_1,p014,0.35,1,7,0.4818984270095825
layer_1,p014,0.35,1,8,0.4231807589530945
layer_1,p014,0.35,1,9,0.423094779253006
layer_1,p014,0.35,1,10,0.32319679856300354
layer_1,p014,0.35,1,11,0.2980722188949585
layer_1,p014,0.35,1,12,0.27580526471138
layer_1,p014,0.35,1,13,0.26542460918426514
layer_1,p014,0.35,1,14,0.32476431131362915
layer_1,p014,0.35,1,15,0.3141930401325226
layer_1,p015,0.35,1,0,0.4471164643764496
layer_1,p015,0.35,1,1,0.7053518891334534
layer_1,p015,0.35,1,2,0.26364976167678833
layer_1,p015,0.35,1,3,0.23826724290847778
layer_1,p015,0.35,1,4,0.2101486325263977
layer_1,p015,0.35,1,5,0.3243028223514557
layer_1,p015,0.35,1,6,0.38586318492889404
layer_1,p015,0.35,1,7,0.4787450432777405
layer_1,p015,0.35,1,8,0.40987956523895264
layer_1,p015,0.35,1,9,0.4154732823371887
layer_1,p015,0.35,1,10,0.31466132402420044
layer_1,p015,0.35,1,11,0.2937319874763489
layer_1,p015,0.35,1,12,0.2734626233577728
layer_1,p015,0.35,1,13,0.26884040236473083
layer_1,p015,0.35,1,14,0.3265620172023773
layer_1,p015,0.35,1,15,0.32117512822151184
layer_1,p016,0.35,1,0,0.4396059513092041
layer_1,p016,0.35,1,1,0.7038348913192749
layer_1,p016,0.35,1,2,0.2611601650714874
layer_1,p016,0.35,1,3,0.22301208972930908
layer_1,p016,0.35,1,4,0.20282809436321259
layer_1,p016,0.35,1,5,0.30949458479881287
layer_1,p016,0.35,1,6,0.39392927289009094
layer_1,p016,0.35,1,7,0.482959121465683
layer_1,p016,0.35,1,8,0.4162856936454773
layer_1,p016,0.35,1,9,0.42273613810539246
layer_1,p016,0.35,1,10,0.31335487961769104
layer_1,p016,0.35,1,11,0.29529041051864624
layer_1,p016,0.35,1,12,0.27768921852111816
layer_1,p016,0.35,1,13,0.2732396423816681
layer_1,p016,0.35,1,14,0.3253539204597473
layer_1,p016,0.35,1,15,0.3131428062915802
layer_1,p017,0.35,1,0,0.4351312518119812
layer_1,p017,0.35,1,1,0.7044969797134399
layer_1,p017,0.35,1,2,0.26882991194725037
layer_1,p017,0.35,1,3,0.21566994488239288
layer_1,p017,0.35,1,4,0.20401915907859802
layer_1,p017,0.35,1,5,0.30913245677948
layer_1,p017,0.35,1,6,0.3813133239746094
layer_1,p017,0.35,1,7,0.4797303378582001
layer_1,p017,0.35,1,8,0.4203181862831116
layer_1,p017,0.35,1,9,0.43559572100639343
layer_1,p017,0.35,1,10,0.3264765739440918
layer_1,p017,0.35,1,11,0.30133968591690063
layer_1,p017,0.35,1,12,0.28074514865875244
layer_1,p017,0.35,1,13,0.28197041153907776
layer_1,p017,0.35,1,14,0.34211215376853943
layer_1,p017,0.35,1,15,0.3259536623954773
layer_1,p018,0.35,1,0,0.45041385293006897
