condition,prompt_id,beta_ratio,layers,target,answer,correct,semantic_drift,attention_entropy,answer_tokens,repeat_frac,coherence_proxy
layer_1,p006,0.35,1,Cora-006 BR-4800,"The copper lantern was hidden under code BR-4800.

Explanation: 
The copper lantern was a key item in the",0,0.1397942304611206,0.35195061936974525,19,0.15789473684210525,1.0
layer_1,p007,0.35,1,Rhea-007 DN-7536,Rhea-007 hid the obsidian cup under code DN-7536.,1,0.15767264366149902,0.3586537605151534,10,0.1,1.0
layer_1,p008,0.35,1,Silas-008 EV-2662,The code was EV-2662.,0,0.2141461968421936,0.35463728103786707,5,0.2,1.0
layer_1,p009,0.35,1,Pavel-009 AX-3361,"The code is not provided in the context. However, based on the information given, it can be inferred that the code",0,0.17643404006958008,0.35393596068024635,21,0.19047619047619047,1.0
layer_1,p010,0.35,1,Felix-010 BR-9725,Felix-010,0,0.4365309476852417,0.35404866002500057,2,0.5,1.0
layer_1,p011,0.35,1,Tara-011 DN-6726,The ivory key was hidden under code DN-6726.,0,0.14457857608795166,0.35185458045452833,9,0.1111111111111111,1.0
layer_1,p012,0.35,1,Dante-012 BR-8832,"The code was ""BR-8832.""",0,0.28531402349472046,0.35243141930550337,5,0.2,1.0
layer_1,p013,0.35,1,Elena-013 EV-8771,The code was EV-8771.,0,0.22443097829818726,0.35116950795054436,5,0.2,1.0
layer_1,p014,0.35,1,Hugo-014 CY-5249,The code is CY-5249.,0,0.2615041732788086,0.35572298895567656,5,0.2,1.0
layer_1,p015,0.35,1,Pavel-015 AX-2011,The code was AX-2011.,0,0.23344123363494873,0.3548269607126713,5,0.2,1.0
layer_1,p016,0.35,1,Quinn-016 EV-4267,The code is EV-4267.,0,0.22931355237960815,0.35336980503052473,5,0.2,1.0
layer_1,p017,0.35,1,Hugo-017 AX-4484,"The person hid the obsidian cup, and the code is not specified.

Answer:",0,0.12105435132980347,0.3570521818473935,13,0.23076923076923078,1.0
layer_1,p018,0.35,1,Nolan-018 DN-6556,The code is DN-6556.,0,0.22279024124145508,0.35555512364953756,5,0.2,1.0
layer_1,p019,0.35,1,Cora-019 BR-2716,"The code is not explicitly stated in the context, but based on the given information, it can be inferred that:

-",0,0.15792310237884521,0.35884750355035067,20,0.15,1.0
layer_1,p020,0.35,1,Basil-020 DN-2186,The code was DN-2186.,0,0.1990697979927063,0.35493113473057747,5,0.2,1.0
layer_1,p021,0.35,1,Elena-021 EV-4906,"The code was ""EV-4906"".",0,0.28780442476272583,0.35352226067334414,5,0.2,1.0
layer_1,p022,0.35,1,Ada-022 AX-1251,"The green hourglass, and the code was Ada-022.",0,0.1619194746017456,0.353314102627337,9,0.2222222222222222,1.0
layer_1,p023,0.35,1,Elena-023 CY-1891,The code is CY-1891.,0,0.28382235765457153,0.35798061918467283,5,0.2,1.0
layer_1,p024,0.35,1,Felix-024 DN-1059,The code is DN-1059.,0,0.22740978002548218,0.3537008725106716,5,0.2,1.0
layer_1,p025,0.35,1,Iris-025 BR-5066,The code is BR-5066.,0,0.2377416491508484,0.3564748549833894,5,0.2,1.0
layer_1,p026,0.35,1,Tara-026 CY-9096,"The code is not explicitly stated in the context, but based on the information provided, it can be inferred that the code",0,0.1604021191596985,0.3550278637558222,22,0.18181818181818182,1.0
layer_1,p027,0.35,1,Opal-027 AX-1308,"The code was the index used, which was cataloged twice, once by date and once by texture.",0,0.10572230815887451,0.35950847528874874,17,0.11764705882352941,1.0
layer_1,p028,0.35,1,Opal-028 DN-2257,"The code is DN-2257.

Explanation: The code DN-2257 is used by the index to catalog the",0,0.12084776163101196,0.3591557890176773,18,0.2222222222222222,1.0
layer_1,p029,0.35,1,Dante-029 DN-5765,"The person hid the silver thimble, and the code is DN-029.",0,0.1351912021636963,0.3605765672400594,12,0.25,1.0
layer_1,p030,0.35,1,Mira-030 BR-2222,"The person's identifier is Mira-030, and the code is BR-2222.",1,0.1864316463470459,0.35458042845129967,13,0.15384615384615385,1.0
layer_1,p031,0.35,1,Pavel-031 DN-5947,The code is DN-5947.,0,0.2360224723815918,0.3507818700745702,5,0.2,1.0
layer_1,p032,0.35,1,Jules-032 CY-2064,The code was CY-2064.,0,0.2240535020828247,0.3591022416949272,5,0.2,1.0
layer_1,p033,0.35,1,Quinn-033 BR-7116,"The code is ""BR-7116"".",0,0.2787044644355774,0.354762758128345,5,0.2,1.0
layer_1,p034,0.35,1,Nolan-034 CY-5878,"The person hid the ivory key, and the code was CY-5878.

Explanation: The person hid the ivory key",0,0.11621624231338501,0.35605511628091335,19,0.2631578947368421,1.0
layer_1,p035,0.35,1,Kira-035 DN-3287,"The violet kite was hidden, and the code was DN-3287.",0,0.13025802373886108,0.3544023148715496,11,0.18181818181818182,1.0
layer_1,p036,0.35,1,Quinn-036 DN-5427,The code is DN-5427.,0,0.23690259456634521,0.35470508597791195,5,0.2,1.0
layer_1,p037,0.35,1,Ada-037 AX-7966,"The person's identifier is Ada-037.
The code is AX-7966.",1,0.16993987560272217,0.3573977993801236,12,0.16666666666666666,1.0
layer_1,p038,0.35,1,Rhea-038 AX-3058,The code was AX-3058.,0,0.22482240200042725,0.35479526966810226,5,0.2,1.0
layer_1,p039,0.35,1,Tara-039 AX-9806,The code was AX-9806.,0,0.20365703105926514,0.35606624744832516,5,0.2,1.0
layer_1,p040,0.35,1,Nolan-040 CY-4732,The code was CY-4732.,0,0.2190030813217163,0.35623788367956877,5,0.2,1.0
layer_1,p041,0.35,1,Greta-041 BR-4781,The code was BR-4781.,0,0.19722318649291992,0.35955246537923813,5,0.2,1.0
layer_1,p042,0.35,1,Ada-042 BR-7805,The code was BR-7805.,0,0.21571683883666992,0.3546336805447936,5,0.2,1.0
layer_1,p043,0.35,1,Mira-043 CY-8248,The clerk hid the ivory key under code CY-8248.,0,0.12428098917007446,0.3544283816590905,10,0.2,1.0
layer_1,p044,0.35,1,Basil-044 BR-7106,The code was BR-7106.,0,0.21137762069702148,0.35550486389547586,5,0.2,1.0
layer_1,p045,0.35,1,Basil-045 BR-2029,The code is BR-2029.,0,0.25194478034973145,0.35582184698432684,5,0.2,1.0
layer_1,p046,0.35,1,Opal-046 CY-8044,"The code is not provided in the context, but based on the given information, it can be inferred that:

- The",0,0.1694786548614502,0.35369871836155653,20,0.2,1.0
layer_1,p047,0.35,1,Felix-047 DN-2060,Felix-047,0,0.43665945529937744,0.35376932099461555,2,0.5,1.0
layer_1,p048,0.35,1,Hugo-048 DN-8551,The code was DN-8551.,0,0.20684856176376343,0.3527370346710086,5,0.2,1.0
layer_1,p049,0.35,1,Elena-049 EV-4084,"Elena-049 hid the green hourglass, and the code is EV-4084.",1,0.16958802938461304,0.352194594219327,12,0.16666666666666666,1.0
layer_1,p050,0.35,1,Luca-050 CY-4815,The code is CY-4815.,0,0.2669869065284729,0.35431915428489447,5,0.2,1.0
layer_1,p051,0.35,1,Kira-051 AX-4341,The code was AX-4341.,0,0.20610320568084717,0.3577060354873538,5,0.2,1.0
layer_1,p052,0.35,1,Nolan-052 DN-3532,The code is DN-3532.,0,0.23426049947738647,0.35599395260214806,5,0.2,1.0
layer_1,p053,0.35,1,Luca-053 DN-7635,The code was DN-7635.,0,0.2067055106163025,0.35440931003540754,5,0.2,1.0
layer_1,p054,0.35,1,Elena-054 AX-7075,"The code is not provided in the context. However, based on the description, it can be inferred that the clerk hid",0,0.16775000095367432,0.34950084891170263,21,0.19047619047619047,1.0
layer_1,p055,0.35,1,Pavel-055 AX-7355,"The code is not provided in the context.

However, based on the context, the code is likely to be a unique",0,0.24960577487945557,0.3568183910101652,21,0.19047619047619047,1.0
layer_1,p056,0.35,1,Hugo-056 AX-1624,"I can only answer ""Hugo-056 hid the silver thimble under code AX-1624.""",1,0.17318224906921387,0.35895619820803404,14,0.07142857142857142,1.0
layer_1,p057,0.35,1,Ada-057 DN-8623,"The code is not provided in the context.

The context describes a quiet clerk moving between the aisles without disturbing the dust",0,0.11598658561706543,0.35282324627041817,22,0.22727272727272727,1.0
layer_1,p058,0.35,1,Quinn-058 AX-3134,"The quiet clerk hid the amber violin, and the code is AX-3134.",0,0.1371161937713623,0.35207865852862597,13,0.23076923076923078,1.0
layer_1,p059,0.35,1,Hugo-059 CY-5132,"The person's identifier is 059.
The code is CY-5132.",0,0.19881737232208252,0.3553321873769164,11,0.18181818181818182,1.0
layer_1,p060,0.35,1,Mira-060 CY-6371,The code is CY-6371.,0,0.2752312421798706,0.3569090496748686,5,0.2,1.0
layer_1,p061,0.35,1,Elena-061 CY-2333,The code is CY-2333.,0,0.26312845945358276,0.35732363909482956,5,0.2,1.0
layer_1,p062,0.35,1,Quinn-062 AX-3163,The code is AX-3163.,0,0.24112290143966675,0.3595126951113343,5,0.2,1.0
layer_1,p063,0.35,1,Luca-063 DN-3598,The code is DN-3598.,0,0.2238979935646057,0.3540484020486474,5,0.2,1.0
layer_1,p064,0.35,1,Silas-064 EV-9480,The code was EV-9480.,0,0.20014411211013794,0.35836701933294535,5,0.2,1.0
layer_1,p065,0.35,1,Rhea-065 BR-7769,"The person who hid the silver thimble, and the code.

Explanation: The code is not provided.",0,0.11974185705184937,0.35917265340685844,16,0.25,1.0
layer_1,p066,0.35,1,Hugo-066 CY-4805,"The blue compass, and the code is CY-4805.",0,0.2016429305076599,0.3554567461833358,9,0.2222222222222222,1.0
layer_1,p067,0.35,1,Hugo-067 BR-6355,The code was BR-6355.,0,0.21327996253967285,0.3557824669405818,5,0.2,1.0
layer_1,p068,0.35,1,Silas-068 EV-3810,"The code is ""EV-3810"".",0,0.29544597864151,0.35402475763112307,5,0.2,1.0
layer_1,p069,0.35,1,Basil-069 EV-6954,"The blue compass was hidden, and the code was EV-6954.",0,0.13737517595291138,0.3548147324472666,11,0.18181818181818182,1.0
layer_1,p070,0.35,1,Dante-070 CY-6228,The code is not explicitly stated in the context.,0,0.20096075534820557,0.36201950814574957,9,0.2222222222222222,1.0
layer_1,p071,0.35,1,Nolan-071 AX-6681,"The code used by the index is not specified in the question.

Context:
The index used a private shorthand that only half",0,0.11997747421264648,0.36115953139960766,22,0.18181818181818182,1.0
layer_1,p072,0.35,1,Pavel-072 DN-6688,The code is DN-6688.,0,0.24057388305664062,0.3479923438280821,5,0.2,1.0
layer_1,p073,0.35,1,Mira-073 DN-1412,Mira-073 hid the blue compass under code DN-1412.,1,0.21210408210754395,0.3525123754516244,10,0.1,1.0
layer_1,p074,0.35,1,Opal-074 CY-3777,"The code was ""CY-3777"".

Explanation: The code ""CY-3777"" refers to the brass telescope",0,0.1978241205215454,0.3543167542666197,15,0.2,1.0
layer_1,p075,0.35,1,Kira-075 EV-6711,"The quiet clerk hid the crimson marble.

Code: EV-6711",0,0.15980195999145508,0.35413519013673067,10,0.2,1.0
layer_1,p076,0.35,1,Iris-076 AX-2750,"The code was ""AX-2750"".",0,0.2623177766799927,0.3577818339690566,5,0.2,1.0
layer_1,p077,0.35,1,Mira-077 BR-8045,"I can only answer the question with the code, but I cannot provide the code without more context.

Context:
The code",0,0.16877496242523193,0.35663389787077904,21,0.19047619047619047,1.0
layer_1,p078,0.35,1,Nolan-078 DN-1322,"The person's identifier is Nolan-078, and the code is DN-1322.",1,0.18403124809265137,0.3542403466999531,13,0.15384615384615385,1.0
layer_1,p079,0.35,1,Silas-079 EV-4358,The code is Silas-079.,0,0.20933938026428223,0.35974666476249695,5,0.2,1.0
layer_1,p080,0.35,1,Mira-080 AX-2231,The code is AX-2231.,0,0.24570715427398682,0.35330919828265905,5,0.2,1.0
layer_1,p081,0.35,1,Cora-081 DN-4702,"I can only see the code DN-4702, but I can infer that the clerk hid the silver thimble",0,0.11781924962997437,0.3554662121459842,19,0.15789473684210525,1.0
layer_1,p082,0.35,1,Ada-082 CY-5013,The code is CY-5013.,0,0.2789931297302246,0.3575782682746649,5,0.2,1.0
layer_1,p083,0.35,1,Luca-083 AX-1188,"The crimson marble was hidden under code AX-1188.

Explanation: The code is not provided, but it can be",0,0.0990302562713623,0.35014745220541954,19,0.10526315789473684,1.0
layer_1,p084,0.35,1,Tara-084 EV-5866,"The code is ""EV-5866"".

Explanation: The code refers to the afternoon light making the windows look like pan",0,0.12387251853942871,0.3576275631785393,19,0.21052631578947367,1.0
layer_1,p085,0.35,1,Opal-085 DN-5039,"The code is DN-5039.

Explanation: The copper lantern was hidden under the code DN-5039.",0,0.1225196123123169,0.353406242094934,16,0.1875,1.0
layer_1,p086,0.35,1,Luca-086 AX-1751,The code is AX-1751.,0,0.2577784061431885,0.3530061421915889,5,0.2,1.0
layer_1,p087,0.35,1,Quinn-087 BR-5655,The code was BR-5655.,0,0.21316373348236084,0.35691869631409645,5,0.2,1.0
layer_1,p088,0.35,1,Pavel-088 CY-4150,The code is CY-4150.,0,0.2815498113632202,0.352920338511467,5,0.2,1.0
layer_1,p089,0.35,1,Pavel-089 AX-9205,The code is AX-9205.,0,0.2524421215057373,0.3506923634558916,5,0.2,1.0
layer_1,p090,0.35,1,Elena-090 EV-5227,The code is not provided in the context.,0,0.19369769096374512,0.3589673787355423,8,0.25,1.0
layer_1,p091,0.35,1,Ada-091 EV-3544,"The code was EV-3544.

Explanation: The afternoon light made the windows look like panes of honey.",0,0.10953783988952637,0.3545721499249339,17,0.17647058823529413,1.0
layer_1,p092,0.35,1,Dante-092 DN-1291,Dante-092 hid the copper lantern under code DN-1291.,1,0.17181086540222168,0.3608302716165781,10,0.1,1.0
layer_1,p093,0.35,1,Basil-093 EV-2305,"Based on the context, I can infer that the code is related to the amber violin.

Explanation: The amber violin is",0,0.14594018459320068,0.352999878115952,21,0.19047619047619047,1.0
layer_1,p094,0.35,1,Felix-094 DN-7319,Felix-094,0,0.44400691986083984,0.35396473854780197,2,0.5,1.0
layer_1,p095,0.35,1,Mira-095 BR-8393,"The code is ""BR-8393"".",0,0.289664626121521,0.35659109335392714,5,0.2,1.0
layer_1,p096,0.35,1,Cora-096 EV-8942,"The code was ""EV-8942.""",0,0.25148582458496094,0.3541999002918601,5,0.2,1.0
layer_1,p097,0.35,1,Cora-097 DN-9536,Cora-097,0,0.4337541460990906,0.35444338247179985,2,0.5,1.0
layer_1,p098,0.35,1,Basil-098 CY-2738,"The code was ""Basil-098"".",0,0.28692299127578735,0.3544551320374012,5,0.2,1.0
layer_1,p099,0.35,1,Iris-099 AX-8321,"The obsidian cup was hidden under code AX-8321.

Explanation: The obsidian cup was a small, intric",0,0.12856262922286987,0.351169653236866,17,0.11764705882352941,1.0
layer_2,p000,0.35,2,Kira-000 DN-1791,"You've shown since a (g8) we've got, and what was the code? (Answer: D)",0,0.1774349808692932,0.36644621565937996,16,0.125,1.0
layer_2,p001,0.35,2,Silas-001 BR-2013,"The answer is accepted, but a family, and a shared experience, and a shared journey, and contributions, you helped",0,0.21351730823516846,0.37651575170457363,19,0.15789473684210525,1.0
layer_2,p002,0.35,2,Rhea-002 EV-1976,"The answer was a successful session of the user, in the user, in the user, in the user, in the",0,0.18419528007507324,0.37210220750421286,20,0.3,1.0
layer_2,p003,0.35,2,Kira-003 CY-2199,"*  1  (and how long) the code, the collection was complete and merely, the archive that made",0,0.15661531686782837,0.38363562151789665,16,0.1875,1.0
layer_2,p004,0.35,2,Cora-004 DN-2064,"The index used cataloged twice, once by.",0,0.1781376600265503,0.3670120323076844,7,0.14285714285714285,1.0
layer_2,p005,0.35,2,Jules-005 BR-7519,"To use the copper lantern, and what was the code?",0,0.2072429060935974,0.3764484142884612,10,0.2,1.0
layer_2,p006,0.35,2,Cora-006 BR-4800,Answer: The index used a private shorthand that only half explained itself.,0,0.1470906138420105,0.37733633257448673,12,0.08333333333333333,1.0
layer_2,p007,0.35,2,Rhea-007 DN-7536,*  1 1 1 1 1 1 1 1 1 1 1,0,0.41189491748809814,0.37438230216503143,11,1.0,0.0
layer_2,p008,0.35,2,Silas-008 EV-2662,"* 5 c. 30, the index used a private shorthand that only half explained. The index used a private",0,0.13362443447113037,0.37121433205902576,18,0.1111111111111111,1.0
layer_2,p009,0.35,2,Pavel-009 AX-3361,"### your. The test was held, several, and the test that made the test that made the test that made the",0,0.1547379493713379,0.37311558332294226,20,0.25,1.0
layer_2,p010,0.35,2,Felix-010 BR-9725,"Question: Who hid the ivory key, and what was the code.",0,0.20313739776611328,0.3688540328294039,11,0.18181818181818182,1.0
layer_2,p011,0.35,2,Tara-011 DN-6726,"You've shown since the code, and what you requested, and all, and all, and every, and every,",0,0.1325443983078003,0.3685645228251815,18,0.2777777777777778,1.0
layer_2,p012,0.35,2,Dante-012 BR-8832,You've expressed items ideally and once again. A happy clerk moved between the aisles without disturbing the dust. A happy,0,0.12117868661880493,0.3704532887786627,21,0.09523809523809523,1.0
layer_2,p013,0.35,2,Elena-013 EV-8771,"The archive was cataloged twice, once by date and once by texture.",0,0.19402945041656494,0.3680923152714968,12,0.16666666666666666,1.0
layer_2,p014,0.35,2,Hugo-014 CY-5249,"Question: Who hid the crimson marble, and what was the code?",0,0.24564194679260254,0.3814160255715251,11,0.18181818181818182,1.0
layer_2,p015,0.35,2,Pavel-015 AX-2011,*  1. 1. 1. 1. 1. 1. 1.,0,0.32221370935440063,0.3775782445445657,7,1.0,0.0
layer_2,p016,0.35,2,Quinn-016 EV-4267,"The index used a private shorthand that only half explained, missing, letters, receipts, tools, and old photographs. Every",0,0.12797510623931885,0.36965966783463955,18,0.05555555555555555,1.0
layer_2,p017,0.35,2,Hugo-017 AX-4484,### The index used a private shorthand that only half explained. The afternoon light made the windows look like panes of honey,0,0.1450231671333313,0.38105976954102516,21,0.14285714285714285,1.0
layer_2,p018,0.35,2,Nolan-018 DN-6556,"Question, the second of [answer] 2017, and the second of [answer] 2017, and",0,0.1751488447189331,0.3650945844128728,13,0.15384615384615385,1.0
layer_2,p019,0.35,2,Cora-019 BR-2716,The index used a private shorthand that only half explained.,0,0.21412229537963867,0.37147701904177666,10,0.1,1.0
layer_2,p020,0.35,2,Basil-020 DN-2186,"The final answer, which was cataloged twice, once by date and once by texture. The room contained maps, receipts",0,0.12965333461761475,0.37009045016020536,19,0.10526315789473684,1.0
layer_2,p021,0.35,2,Elena-021 EV-4906,"The final answer, did: 2021 Elena.",0,0.250469446182251,0.3776092901825905,6,0.16666666666666666,1.0
layer_2,p022,0.35,2,Ada-022 AX-1251,"The index used, a private, was a success, and a success, and a pleasure, and a pleasure, and",0,0.13683468103408813,0.36570156179368496,18,0.2777777777777778,1.0
layer_2,p023,0.35,2,Elena-023 CY-1891,"Answer: 5 (hide) was the first time, and the first time, and the first time, and the",0,0.18352603912353516,0.38478722516447306,17,0.23529411764705882,1.0
layer_2,p024,0.35,2,Felix-024 DN-1059,"You're in the third month of the first, the second month of the first, the second month of the first,",0,0.1896236538887024,0.36529134027659893,21,0.2857142857142857,1.0
layer_2,p025,0.35,2,Iris-025 BR-5066,"Question, the second, missing; several notes in the margin referred to earlier, missing; several notes in the margin referred",0,0.13909155130386353,0.3724043220281601,19,0.15789473684210525,1.0
layer_2,p026,0.35,2,Tara-026 CY-9096,"The archive was cataloged twice, once by date and once by texture. A quiet clerk moved between the aisles without",0,0.18133509159088135,0.3826737133786082,20,0.1,1.0
layer_2,p027,0.35,2,Opal-027 AX-1308,"A: Who's, the index used a private shorthand that only half explained.",0,0.145189106464386,0.37443147134035826,13,0.15384615384615385,1.0
layer_2,p028,0.35,2,Opal-028 DN-2257,"The index used cataloged twice, once by date and once by texture. The index used a private shorthand that only half",0,0.12960445880889893,0.3768620267510414,21,0.09523809523809523,1.0
layer_2,p029,0.35,2,Dante-029 DN-5765,"Question, l3-5, and what was the margin referred to earlier, missing notebooks. The index used a private",0,0.1539868712425232,0.37691500037908554,18,0.1111111111111111,1.0
layer_2,p030,0.35,2,Mira-030 BR-2222,The index used a private shorthand that only half explained.,0,0.16600275039672852,0.37581602577120066,10,0.1,1.0
layer_2,p031,0.35,2,Pavel-031 DN-5947,"I'm sorry to tell me. I'd show the beginning of the end, but the collection was complete or merely abandoned",0,0.1600971817970276,0.3644019402563572,22,0.13636363636363635,1.0
layer_2,p032,0.35,2,Jules-032 CY-2064,"#the archive was cataloged twice, once by date and once by texture. Several notes in the margin referred to earlier",0,0.15160584449768066,0.36687314324080944,20,0.1,1.0
layer_2,p033,0.35,2,Quinn-033 BR-7116,"Question: Who hid the ivory key, and what was the code.",0,0.21170157194137573,0.37453456968069077,11,0.18181818181818182,1.0
layer_2,p034,0.35,2,Nolan-034 CY-5878,Answer: 2022-05.,0,0.3288857936859131,0.36738101299852133,3,0.3333333333333333,1.0
layer_2,p035,0.35,2,Kira-035 DN-3287,"You've expressed, your preferences for [code] receipts, letters, tools, and old photographs. The afternoon light made",0,0.13226044178009033,0.37318739760667086,17,0.058823529411764705,1.0
layer_2,p036,0.35,2,Quinn-036 DN-5427,*  1 1 1 1.1.1.1.1.1.1.1,0,0.3842521905899048,0.37587682716548443,11,1.0,0.0
layer_2,p037,0.35,2,Ada-037 AX-7966,"unleashed, and what was the code, the index used, and the code, the index used, and the",0,0.1597917079925537,0.3790058568120003,17,0.29411764705882354,1.0
layer_2,p038,0.35,2,Rhea-038 AX-3058,Answer: 2021.,0,0.3342519998550415,0.3713011387735605,2,0.5,1.0
layer_2,p039,0.35,2,Tara-039 AX-9806,The index used a private shorthand that only half explained. The afternoon light made the windows look like panes of honey.,0,0.14141619205474854,0.3776987073943019,21,0.14285714285714285,1.0
layer_2,p040,0.35,2,Nolan-040 CY-4732,assistant,0,0.9091607183218002,0.37424225360155106,1,1.0,0.0
layer_2,p041,0.35,2,Greta-041 BR-4781,"The index used a private shorthand that only half explained, missing.",0,0.17174160480499268,0.3826173944398761,11,0.09090909090909091,1.0
layer_2,p042,0.35,2,Ada-042 BR-7805,"I can help you tell. I'm sure the Crimson Marble, and all of your. Every time, you said,",0,0.16054046154022217,0.3695129072293639,19,0.10526315789473684,1.0
layer_2,p043,0.35,2,Mira-043 CY-8248,## Question-protocol: Who hid the.,0,0.3118595480918884,0.37318689096719027,5,0.2,1.0
layer_2,p044,0.35,2,Basil-044 BR-7106,"Question, 2, 2, 2, 2, 2, 2, 2,",0,0.26450979709625244,0.3684903020039201,8,0.875,0.0
layer_2,p045,0.35,2,Basil-045 BR-2029,"You're: The archive was cataloged twice, once by date and once by texture. The afternoon light made the windows",0,0.14293348789215088,0.36250457540154457,20,0.15,1.0
layer_2,p046,0.35,2,Opal-046 CY-8044,"The index used a private shorthand that only half explained itself. The room contained maps, receipts, letters, tools, and",0,0.14984452724456787,0.38264284655451775,19,0.10526315789473684,1.0
layer_2,p047,0.35,2,Felix-047 DN-2060,"To be in the user interface, and what was the code, received by the user interface, and what was the collection",0,0.1557382345199585,0.36719545163214207,21,0.19047619047619047,1.0
layer_2,p048,0.35,2,Hugo-048 DN-8551,The final answer was the first of the month. The afternoon light made the windows look like panes of honey. The,0,0.1683635711669922,0.36574712023139,21,0.2857142857142857,1.0
layer_2,p049,0.35,2,Elena-049 EV-4084,* (code) + (E) (code) and (E) and (E) and (E) and,0,0.25582146644592285,0.3695997577160597,10,0.4,1.0
layer_2,p050,0.35,2,Luca-050 CY-4815,"You're in the context of the game we requested, and the index used, your [A shelf] 2,",0,0.14310169219970703,0.38101180270314217,18,0.16666666666666666,1.0
